YEAR,DATE,VENUE,CITY/STATE,IMAGE URL,NET LINK
1992,December 31, 1992,"Matthews Arena, Northeastern University","Boston, MA",/images/default-ticket.jpg,https://phish.net/setlists/phish-december-31-1992-matthews-arena-northeastern-university-boston-ma-usa.html
1993,January 28, 1993,Hard Rock Cafe Boston,"Boston, MA",/images/default-ticket.jpg,https://phish.net/setlists/phish-january-28-1993-hard-rock-cafe-boston-ma-usa.html
1993,January 28, 1993,Hard Rock Cafe,"Boston, MA",/images/default-ticket.jpg,https://phish.net/setlists/phish-january-28-1993-hard-rock-cafe-boston-ma-usa.html
1993,February 3, 1993,Portland Expo Portland,"Portland, ME",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-03-1993-portland-expo-portland-me-usa.html
1993,February 3, 1993,03 1993 Portland Expo,"Portland, ME",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-03-1993-portland-expo-portland-me-usa.html
1993,February 4, 1993,Providence Performing Arts Center Providence,"Providence, RI",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-04-1993-providence-performing-arts-center-providence-ri-usa.html
1993,February 4, 1993,04 1993 Providence Performing Arts Center,"Providence, RI",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-04-1993-providence-performing-arts-center-providence-ri-usa.html
1993,February 5, 1993,Roseland Ballroom New York,"New York, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-05-1993-roseland-ballroom-new-york-ny-usa.html
1993,February 5, 1993,Roseland Ballroom New,"New York, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-05-1993-roseland-ballroom-new-york-ny-usa.html
1993,February 6, 1993,Roseland Ballroom New York,"New York, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-06-1993-roseland-ballroom-new-york-ny-usa.html
1993,February 6, 1993,Roseland Ballroom New,"New York, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-06-1993-roseland-ballroom-new-york-ny-usa.html
1993,February 7, 1993,Lisner Auditorium George Washington University Washington,"Washington, DC",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-07-1993-lisner-auditorium-george-washington-university-washington-dc-usa.html
1993,February 7, 1993,"Lisner Auditorium, George","Washington, DC",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-07-1993-lisner-auditorium-george-washington-university-washington-dc-usa.html
1993,February 9, 1993,Auditorium Theatre Rochester,"Rochester, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-09-1993-auditorium-theatre-rochester-ny-usa.html
1993,February 9, 1993,Auditorium Theatre,"Rochester, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-09-1993-auditorium-theatre-rochester-ny-usa.html
1993,February 10, 1993,Smith Opera House Geneva,"Geneva, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-10-1993-smith-opera-house-geneva-ny-usa.html
1993,February 10, 1993,Smith Opera House,"Geneva, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-10-1993-smith-opera-house-geneva-ny-usa.html
1993,February 11, 1993,Haas Center For The Arts Bloomsburg,"Bloomsburg, PA",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-11-1993-haas-center-for-the-arts-bloomsburg-pa-usa.html
1993,February 11, 1993,Haas Center For The Arts,"Bloomsburg, PA",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-11-1993-haas-center-for-the-arts-bloomsburg-pa-usa.html
1993,February 12, 1993,Mid Hudson Civic Center Poughkeepsie,"Poughkeepsie, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-12-1993-mid-hudson-civic-center-poughkeepsie-ny-usa.html
1993,February 12, 1993,Mid-Hudson Civic Center,"Poughkeepsie, NY",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-12-1993-mid-hudson-civic-center-poughkeepsie-ny-usa.html
1993,February 13, 1993,Bob Carpenter Center University Of Delaware Newark,"Newark, DE",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-13-1993-bob-carpenter-center-university-of-delaware-newark-de-usa.html
1993,February 13, 1993,"Bob Carpenter Center, University Of Delaware","Newark, DE",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-13-1993-bob-carpenter-center-university-of-delaware-newark-de-usa.html
1993,February 15, 1993,Memorial Hall University Of North Carolina Chapel Hill,"Hill, NC",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-15-1993-memorial-hall-university-of-north-carolina-chapel-hill-nc-usa.html
1993,February 15, 1993,"Memorial Hall, University Of North Carolina Chapel","Hill, NC",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-15-1993-memorial-hall-university-of-north-carolina-chapel-hill-nc-usa.html
1993,February 17, 1993,Benton Convention Center Winston Salem,"Salem, NC",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-17-1993-benton-convention-center-winston-salem-nc-usa.html
1993,February 17, 1993,Benton Convention Center Winston-,"Salem, NC",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-17-1993-benton-convention-center-winston-salem-nc-usa.html
1993,February 18, 1993,Electric Ballroom Knoxville,"Knoxville, TN",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-18-1993-electric-ballroom-knoxville-tn-usa.html
1993,February 18, 1993,Electric Ballroom,"Knoxville, TN",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-18-1993-electric-ballroom-knoxville-tn-usa.html
1993,February 19, 1993,Roxy Theatre Atlanta,"Atlanta, GA",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-19-1993-roxy-theatre-atlanta-ga-usa.html
1993,February 19, 1993,Roxy Theatre,"Atlanta, GA",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-19-1993-roxy-theatre-atlanta-ga-usa.html
1993,February 20, 1993,Roxy Theatre Atlanta,"Atlanta, GA",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-20-1993-roxy-theatre-atlanta-ga-usa.html
1993,February 20, 1993,Roxy Theatre,"Atlanta, GA",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-20-1993-roxy-theatre-atlanta-ga-usa.html
1993,February 21, 1993,Roxy Theatre Atlanta,"Atlanta, GA",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-21-1993-roxy-theatre-atlanta-ga-usa.html
1993,February 21, 1993,Roxy Theatre,"Atlanta, GA",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-21-1993-roxy-theatre-atlanta-ga-usa.html
1993,February 22, 1993,The Moon Tallahassee,"Tallahassee, FL",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-22-1993-the-moon-tallahassee-fl-usa.html
1993,February 22, 1993,The Moon,"Tallahassee, FL",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-22-1993-the-moon-tallahassee-fl-usa.html
1993,February 23, 1993,The Edge Night Club Orlando,"Orlando, FL",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-23-1993-the-edge-night-club-orlando-fl-usa.html
1993,February 23, 1993,The Edge Night Club,"Orlando, FL",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-23-1993-the-edge-night-club-orlando-fl-usa.html
1993,February 25, 1993,The Cameo Theatre Miami Beach,"Beach, FL",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-25-1993-the-cameo-theatre-miami-beach-fl-usa.html
1993,February 25, 1993,The Cameo Theatre Miami,"Beach, FL",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-25-1993-the-cameo-theatre-miami-beach-fl-usa.html
1993,February 26, 1993,Ritz Theatre Tampa,"Tampa, FL",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-26-1993-ritz-theatre-tampa-fl-usa.html
1993,February 26, 1993,Ritz Theatre,"Tampa, FL",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-26-1993-ritz-theatre-tampa-fl-usa.html
1993,February 27, 1993,Florida Theatre Gainesville,"Gainesville, FL",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-27-1993-florida-theatre-gainesville-fl-usa.html
1993,February 27, 1993,Florida Theatre,"Gainesville, FL",/images/default-ticket.jpg,https://phish.net/setlists/phish-february-27-1993-florida-theatre-gainesville-fl-usa.html
1993,March 2, 1993,Tipitinas New Orleans,"Orleans, LA",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-02-1993-tipitinas-new-orleans-la-usa.html
1993,March 2, 1993,Tipitina'S New,"Orleans, LA",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-02-1993-tipitinas-new-orleans-la-usa.html
1993,March 3, 1993,Tipitinas New Orleans,"Orleans, LA",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-03-1993-tipitinas-new-orleans-la-usa.html
1993,March 3, 1993,Tipitina'S New,"Orleans, LA",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-03-1993-tipitinas-new-orleans-la-usa.html
1993,March 5, 1993,Deep Ellum Live Dallas,"Dallas, TX",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-05-1993-deep-ellum-live-dallas-tx-usa.html
1993,March 5, 1993,Deep Ellum Live,"Dallas, TX",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-05-1993-deep-ellum-live-dallas-tx-usa.html
1993,March 6, 1993,Liberty Lunch Austin,"Austin, TX",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-06-1993-liberty-lunch-austin-tx-usa.html
1993,March 6, 1993,Liberty Lunch,"Austin, TX",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-06-1993-liberty-lunch-austin-tx-usa.html
1993,March 8, 1993,Sweeney Center Santa Fe,"Fe, NM",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-08-1993-sweeney-center-santa-fe-nm-usa.html
1993,March 8, 1993,Sweeney Center Santa,"Fe, NM",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-08-1993-sweeney-center-santa-fe-nm-usa.html
1993,March 9, 1993,Pikes Peak Center Colorado Springs,"Springs, CO",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-09-1993-pikes-peak-center-colorado-springs-co-usa.html
1993,March 9, 1993,Pike'S Peak Center Colorado,"Springs, CO",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-09-1993-pikes-peak-center-colorado-springs-co-usa.html
1993,March 12, 1993,Dobson Arena Vail,"Vail, CO",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-12-1993-dobson-arena-vail-co-usa.html
1993,March 12, 1993,Dobson Arena,"Vail, CO",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-12-1993-dobson-arena-vail-co-usa.html
1993,March 13, 1993,Balch Fieldhouse University Of Colorado Boulder,"Boulder, CO",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-13-1993-balch-fieldhouse-university-of-colorado-boulder-co-usa.html
1993,March 13, 1993,"Balch Fieldhouse, University Of Colorado","Boulder, CO",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-13-1993-balch-fieldhouse-university-of-colorado-boulder-co-usa.html
1993,March 14, 1993,Paul Wright Gym Western State College Gunnison,"Gunnison, CO",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-14-1993-paul-wright-gym-western-state-college-gunnison-co-usa.html
1993,March 14, 1993,"Paul Wright Gym, Western State College","Gunnison, CO",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-14-1993-paul-wright-gym-western-state-college-gunnison-co-usa.html
1993,March 16, 1993,Celebrity Theatre Phoenix,"Phoenix, AZ",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-16-1993-celebrity-theatre-phoenix-az-usa.html
1993,March 16, 1993,Celebrity Theatre,"Phoenix, AZ",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-16-1993-celebrity-theatre-phoenix-az-usa.html
1993,March 17, 1993,The Palace Hollywood,"Hollywood, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-17-1993-the-palace-hollywood-ca-usa.html
1993,March 17, 1993,The Palace,"Hollywood, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-17-1993-the-palace-hollywood-ca-usa.html
1993,March 18, 1993,The Palace Hollywood,"Hollywood, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-18-1993-the-palace-hollywood-ca-usa.html
1993,March 18, 1993,The Palace,"Hollywood, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-18-1993-the-palace-hollywood-ca-usa.html
1993,March 19, 1993,The Greek Theatre Redlands,"Redlands, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-19-1993-the-greek-theatre-redlands-ca-usa.html
1993,March 19, 1993,The Greek Theatre,"Redlands, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-19-1993-the-greek-theatre-redlands-ca-usa.html
1993,March 21, 1993,Ventura Theatre Ventura,"Ventura, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-21-1993-ventura-theatre-ventura-ca-usa.html
1993,March 21, 1993,21 1993 Ventura Theatre,"Ventura, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-21-1993-ventura-theatre-ventura-ca-usa.html
1993,March 22, 1993,Crest Theatre Sacramento,"Sacramento, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-22-1993-crest-theatre-sacramento-ca-usa.html
1993,March 22, 1993,Crest Theatre,"Sacramento, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-22-1993-crest-theatre-sacramento-ca-usa.html
1993,March 24, 1993,Luther Burbank Center For The Arts Santa Rosa,"Rosa, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-24-1993-luther-burbank-center-for-the-arts-santa-rosa-ca-usa.html
1993,March 24, 1993,Luther Burbank Center For The Arts Santa,"Rosa, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-24-1993-luther-burbank-center-for-the-arts-santa-rosa-ca-usa.html
1993,March 25, 1993,Santa Cruz Civic Auditorium Santa Cruz,"Cruz, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-25-1993-santa-cruz-civic-auditorium-santa-cruz-ca-usa.html
1993,March 25, 1993,Santa,"Cruz, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-25-1993-santa-cruz-civic-auditorium-santa-cruz-ca-usa.html
1993,March 26, 1993,Warfield Theatre San Francisco,"Francisco, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-26-1993-warfield-theatre-san-francisco-ca-usa.html
1993,March 26, 1993,Warfield Theatre San,"Francisco, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-26-1993-warfield-theatre-san-francisco-ca-usa.html
1993,March 27, 1993,Warfield Theatre San Francisco,"Francisco, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-27-1993-warfield-theatre-san-francisco-ca-usa.html
1993,March 27, 1993,Warfield Theatre San,"Francisco, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-27-1993-warfield-theatre-san-francisco-ca-usa.html
1993,March 28, 1993,East Gym Humboldt State University Arcata,"Arcata, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-28-1993-east-gym-humboldt-state-university-arcata-ca-usa.html
1993,March 28, 1993,"East Gym, Humboldt State University","Arcata, CA",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-28-1993-east-gym-humboldt-state-university-arcata-ca-usa.html
1993,March 30, 1993,Hilton Ballroom Eugene,"Eugene, OR",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-30-1993-hilton-ballroom-eugene-or-usa.html
1993,March 30, 1993,Hilton Ballroom,"Eugene, OR",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-30-1993-hilton-ballroom-eugene-or-usa.html
1993,March 31, 1993,Roseland Theater Portland,"Portland, OR",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-31-1993-roseland-theater-portland-or-usa.html
1993,March 31, 1993,Roseland Theater,"Portland, OR",/images/default-ticket.jpg,https://phish.net/setlists/phish-march-31-1993-roseland-theater-portland-or-usa.html
1993,April 1, 1993,Roseland Theater Portland,"Portland, OR",/images/default-ticket.jpg,https://phish.net/setlists/phish-april-01-1993-roseland-theater-portland-or-usa.html
1993,April 1, 1993,Roseland Theater,"Portland, OR",/images/default-ticket.jpg,https://phish.net/setlists/phish-april-01-1993-roseland-theater-portland-or-usa.html
1993,April 1, 1993,Gov Tom Mccall Waterfront Park Portland,"Portland, OR",/images/default-ticket.jpg,https://phish.net/setlists/phish-april-01-1993-gov-tom-mccall-waterfront-park-portland-or-usa.html
1993,April 1, 1993,Gov. Tom McCall Waterfront Park,"Portland, OR",/images/default-ticket.jpg,https://phish.net/setlists/phish-april-01-1993-gov-tom-mccall-waterfront-park-portland-or-usa.html
1993,April 2, 1993,Mt Baker Theatre Bellingham,"Bellingham, WA",/images/default-ticket.jpg,https://phish.net/setlists/phish-april-02-1993-mt-baker-theatre-bellingham-wa-usa.html
1993,April 2, 1993,Mt. Baker Theatre,"Bellingham, WA",/images/default-ticket.jpg,https://phish.net/setlists/phish-april-02-1993-mt-baker-theatre-bellingham-wa-usa.html
1993,April 3, 1993,86th Street Music Hall Vancouver British,"British, COLUMBIA",/images/default-ticket.jpg,https://phish.net/setlists/phish-april-03-1993-86th-street-music-hall-vancouver-british-columbia-canada.html
